编号,标题,接收信箱,询问日期,回复日期,询问内容,回复内容,情感值
32649,办结婚证,深圳市民政局,2007.11.20,2007.11.22,"请问一下，我是湖南的，女朋友是广东的，在男方户籍办结婚证或者在女朋友户籍办结婚证是一样的吗？两者这之间有什么不同？请回复我，谢谢！
		","是一样的，没什么不同。
		
		",0.009916713848507897
26432,离婚,深圳市民政局,2012.01.30,2012.01.30,"你好，请问一下，外地人在深圳可以办理离婚吗？需要什么证件吗？
","??? 婚姻登记需要回到男女户籍所在地一方办理，双方都是非深户籍无法在深圳办理婚姻登记。深圳民政公益服务热线：12349。 ??? 诉讼离婚请咨询法律咨询热线：12348。
",0.00999341934441178
30268,男女双方都非深圳本地居民能不能在深圳登记注册?,深圳市民政局,2008.08.08,2008.08.12,"男女双方都非深圳本地居民能不能在深圳登记注册?
		","您好，根据《婚姻登记条例》的规定，中国公民办理结婚登记手续必须到一方的户口所在地民政部门办理，男女双方都非深圳本地居民不能在深圳登记注册。
		
		",0.010328710307526578
26070,离婚手续咨询,深圳市民政局,2012.08.29,2012.09.18,"双方在武汉登记结婚，现在男方户口在武汉，女方户口在深圳，可以在深圳民政局登记离婚吗？
","? 你好，根据根据《婚姻登记条例》第十条，内地居民自愿离婚的，男女双方应当共同到一方当事人常住户口所在地的婚姻登记机关办理离婚登记。中国公民同外国人在中国内地自愿离婚的，内地居民同香港居民、澳门居民、台湾居民、华侨在中国内地自愿离婚的，男女双方应当共同到内地居民常住户口所在地的婚姻登记机关办理离婚登记。 你们可以到武汉，也可以再深圳市办理离婚登记手续。
",0.010340872289736014
26560,如何开具无再婚证明,深圳市民政局,2011.11.09,2011.11.10,"您好，想咨询开具无再婚证明所需资料，户籍所在地在福田，请告知办理地点以及办理资料和流程，谢谢！
","??深圳市民政局受理户籍居民申请《无婚姻登记记录证明》，暂无开具无再婚证明业务。 ? 查询网址：http://www.szmz.sz.gov.cn/xxgk/ywxx/hydj/bszn/qt/201107/t20110716_1693395.htm ? 深圳民政公益服务热线：12349. ?
",0.01048746441858428
26536,未婚证明能否代办,深圳市民政局,2011.11.21,2011.11.21,"本人于今年调离深圳工作至苏州，新工作地办理落户需出具未婚证明，工作原因可能无法本人到深圳办理，请问能否找深圳同事代办？需要准备什么材料及相关流程？
","深圳市居民申请出具《无婚姻登记记录证明》 ? http://www.szmz.sz.gov.cn/xxgk/ywxx/hydj/bszn/qt/201107/t20110716_1693395.htm ? 申请材料：本人的户口簿、身份证（原件及复印件） ? 当事人不能亲自前往申请的，需要提交一份经过公证处公证的委托书，委托书写明的具体资料。请咨询户籍所在区的婚姻登记机关。 ? ? 福田区民政局婚姻登记处深圳市福田区新洲南路石厦四街233号计生综合大楼5楼西侧，受理办证时间：周一至周六上午9：00—11：30，周一至周四下午2：00—5：30；周五下午为整理档案时间，不对外办公。(国家法定节假日除外) 电话：82928049 ? 罗湖区民政局婚姻登记处深圳市罗湖区沿河北路2021号（原区检察院），受理办证时间：周一至周六上午9：00—11：30，下午2：00—5：30；周五下午为整理档案时间，不对外办公。(周六下午、国家法定节假日除外) 电话：25608873?25608603 ? 南山区民政局婚姻登记处深圳市南山区南山大道康园路民政公寓一楼，受理办证时间：周一至周五上午9：00—11：30，下午2：00—5：30；周五及每月末最后一天下午为整理档案时间，不对外办公。(国家法定节假日除外) 电话：26661013 ? 盐田区民政局婚姻登记处盐田区海景二路工青妇活动中心大楼13楼1305室，受理办证时间：周一至周五上午9：00—11：30，下午2：00—5：30；周五下午为整理档案时间，不对外办公。(国家法定节假日除外) 电话：22320204 ? 宝安区民政局婚姻登记处深圳市宝安4区龙井二路妇女儿童活动中心五楼，受理办证时间：周一至周六上午9：00—12：00，下午2：00—6：00。(国家法定节假日除外) 电话27788794 ? 龙岗区民政局婚姻登记处龙岗区中心城清林中路园林大楼2楼，受理办证时间：周一至周五上午9：00—11：30，下午2：00—5：30；周五下午为整理档案时间，不对外办公。(国家法定节假日除外) 电话：28948173 ? 光明新区婚姻登记处光明新区碧翠路1号光明新区行政服务大厅一楼，受理办证时间：周一至周五上午9：00—11：30，下午2：00—5：30；周五下午为整理档案时间，不对外办公。(国家法定节假日除外) 电话88211351  ? 坪山新区婚姻登记处深圳市坪山新区深汕公路577号二号楼108室，受理办证时间：周一至周四上午09：00—11：30，下午14：00—17：00；周五上午09：00—11：30 ，下午不对外办理业务。（公众节假日不对外办理业务）咨询电话：84622166；监督电话：84622802
",0.010945864275278772
33672,开办社会敬老院,深圳市民政局,2007.01.12,2007.01.15,"1、是否可以申请开办民营敬老院；2、申请开办流程及条件；3、政府是否能在政策上扶持
		","可以申请开办民营敬老院，申请流程及条件请拨打：25832115咨询。
		
		",0.011038336396492543
20085,未婚证明或单身证明,深圳市民政局,2015.05.19,2015.05.27,"本人已不在深圳工作，但户口在深圳，现需要开未婚证明，请问可找朋友代开么，需要什么材料
		","你好！根据婚姻登记管理有关文件规定，当事人委托他人申请办理单身证明，受托人应提供本人居民身份证、委托人户口簿和居民身份证原件以及委托人写明具体委托事项的委托书；受托人不能提供委托人户口簿和居民身份证原件的，应提供委托人户口簿、居民身份证复印件和经公证机关公证的写明具体委托事项的委托书；如有疑问，请登录深圳市民政局“深圳民政在线”（http://www.szmz.sz.gov.cn/） 查询；或致电民政公益服务热线12349咨询或查询全市各区民政局婚姻登记处电话。 
		
		",0.011111004772383137
25570,办理结婚证后迁出户口问题,深圳市民政局,2013.07.23,2013.08.13,"男方为深圳户籍、女方为汕尾户籍、想到深圳办理结婚证、接着女方想入男方的深圳户籍、需要的程序是什么以及整个过程需要多长时间？
		","一.根据民政部《婚姻登记工作暂行规范》（民发〔2003〕127号）等相关规定，深圳市办理结婚登记需提供以下材料：  1.本人的户口簿、身份证（原件及复印件）；　2.本人无配偶以及与对方当事人没有直系血亲和三代以内旁系血亲关系的签字声明(声明书可在登记处现场领取或网上下载)；3.当事人提交3张大2寸双方近期半身免冠合影照片(彩色、黑白均可)。  ? 婚姻登记处地址一览表：http://www.szmz.sz.gov.cn/xxgk/ywxx/hydj/bmxx/200903/t20090327_1703721.htm 婚姻登记预约电话及预约网址：http://www.szmz.sz.gov.cn/xxgk/ywxx/hydj/bmxx/201010/t20101013_1703722.htm 二.关于结婚后女方入男方户籍的问题，属公安部门业务范围，建议向所在辖区公安局咨询。 ? ? ?
",0.011610528635956574
32198,外地户口和深圳户口人的结婚证该如何办理,深圳市民政局,2007.12.29,2008.01.02,"请问外地的是集体户,必须要拿户口原件吗?复印件可不可以?可不可以不用户口?谢谢!
		","你好，如果集体户口本上盖有户口专用章的话，就只需要户口卡就可以了，如果没有盖户口专用章就必须带户口本首页的复印件一起登记．
		
		",0.012227282689626695
32790,福利房的申请,深圳市民政局,2007.10.26,2007.10.29,"我想请问无住房的深户如何申请福利房,需要具备哪些条件
		","不属我局管理范围，请向国土资源和房产管理局咨询。
		
		",0.012556906796425737
26196,收养登记,深圳市民政局,2012.05.31,2012.06.01,"您好，我和我丈夫都是公务员，我们夫妻的年龄都已经满30岁，已育有一子，现想从福利院收养一名孤儿或者找不到父母的弃婴，请问我们这样的情况是否符合收养条件，能否办理合法的收养登记手续？我电话13924668227，陈小姐。谢谢答复！
","???? 您好。?  一、办理收养登记的机关　　 办理国内公民收养登记机关是市或区民政局。收养查找不到生父母的弃婴和儿童，在弃婴和儿童发现地的区民政局办理收养登记；收养市福利中心抚养的查找不到生父母的弃婴、儿童和孤儿的，在市民政局办理收养登记；收养生父母有特殊困难无力抚养的子女或者由监护人监护的孤儿的，在被收养人生父母或者监护人常住户口所在地（组织作监护人的，在该组织所在地）的区民政局办理收养登记；收养三代以内同辈旁系血亲的子女，以及继父或者继母收养继子女的，在被收养人生父或者生母常住户口所在地的区民政局办理收养登记。　　 二、被收养人的条件　　 不满十四周岁丧失父母的孤儿、查找不到生父母的弃婴和儿童、生父母有特殊困难无力抚养的子女。　　 三、收养人应具备的条件　 1、无子女； 2、有抚养教育被收养人的能力； 3、未患有在医学上认为不应当收养子女的疾病； 4、年满30岁。　　 收养孤儿、残疾儿童或者社会福利机构抚养的查找不到生父母的弃婴和儿童，可以不受收养人无子女和收养1名的限制。无配偶的男性收养女性的，收养人与被收养人的年龄应当相差40周岁以上。　　 信息来源：http://www.szmz.sz.gov.cn/xxgk/ywxx/sydj/bszn/201107/t20110716_1693565_11080.htm 如有疑问请咨询深圳市民政局社会福利和社会事务处，25832113。
",0.012660173121341933
30281,结婚登记需不需要预约,深圳市民政局,2008.08.07,2008.08.07,"请问，我准备下周二登记，需要预约吗？
		","结婚登记是要预约的，我市各婚姻登记处预约电话和网址如下： ★深圳市民政局：http://szmz.sz.gov.cn ● 罗湖区电话 : 25608603 网址：http://lh.sz1314.org/ ● 福田区电话 : 82928049 网址：http://ft.sz1314.org/ ● 南山区电话 : 26665618 网址：http://ns.sz1314.org/ ● 宝安区电话 : 27788794 网址：http://ba.sz1314.org/ ● 龙岗区电话 : 28948033 网址：http://lg.sz1314.org/ ● 盐田区电话 : 25360555
		
		",0.012679100083267114
30060,结婚登记,深圳市民政局,2008.09.01,2008.09.03,"本人是四川籍公民(本人在深圳工作二年以上社保暂住证都有,9月中可以领取居住证),现需与香港籍公民结婚,请问可不可以在深圳登记结婚?如果可以需要什么资料?
		","你好，《婚姻登记条例》规定：男女双方必须共同到一方的常住户口所在地的婚姻登记机关办理结婚登记。户籍不在深圳不可以在深圳登记结婚。
		
		",0.012933337008618206
27499,婚姻登记,深圳市民政局,2010.01.25,2010.01.26,"我想咨询一下，外地的可以这深圳办理结婚登记吗
","不可以。《婚姻登记条例》规定：男女双方必须共同到一方的常住户口所在地的婚姻登记机关办理结婚登记。
",0.013057715783679646
18235,大学与企业共建联合研究中心，如何注册？,深圳市民政局,2015.08.10,2015.08.12,"您好！ 我司准备与天津大学，共建天津大学——飞泰科智能工业联合研究中心，请问如何注册？法定代表人必须是深圳户籍人员或有深圳市居住证人员吗？流程是否和新企业注册流程一样，也要先在网上申请名称预先核准？ 盼回复，多谢！
		","您好，深圳市民政局社会组织管理局负责对市级民间组织进行登记和监督检查。如您想了解成立协会的具体条件，登记所需材料,年检等，请登录我局官网：深圳民政在线http://www.szmz.sz.gov.cn/， -社会组织-办事指南-全市性社会团体-全市性民办非企业单位成立登记 。如浏览网站相关规定后，仍有疑问，请致电82107480。
		
		",0.013184878576789294
26077,通过身份证查询是否已经结婚？,深圳市民政局,2012.09.08,2012.09.12,"通过身份证号码可以帮我查询一下他是否已经结婚了么？
","根据《婚姻登记档案管理办法 》第十五条规定：婚姻登记档案的利用应当遵守下列规定： 　　（一）婚姻登记档案保管部门应当建立档案利用制度，明确办理程序，维护当事人的合法权益； 　　（二）婚姻登记机关可以利用本机关移交的婚姻登记档案； 　　（三）婚姻当事人持有合法身份证件，可以查阅本人的婚姻登记档案；婚姻当事人因故不能亲自前往查阅的，可以办理授权委托书，委托他人代为办理，委托书应当经公证机关公证； 　　（四）人民法院、人民检察院、公安和安全部门为确认当事人的婚姻关系，持单位介绍信可以查阅婚姻登记档案；律师及其他诉讼代理人在诉讼过程中，持受理案件的法院出具的证明材料及本人有效证件可以查阅与诉讼有关的婚姻登记档案； 　　（五）其他单位、组织和个人要求查阅婚姻登记档案的，婚姻登记档案保管部门在确认其利用目的合理的情况下，经主管领导审核，可以利用； 　　（六）利用婚姻登记档案的单位、组织和个人，不得公开婚姻登记档案的内容，不得损害婚姻登记当事人的合法权益； 　　（七）婚姻登记档案不得外借，仅限于当场查阅；复印的婚姻登记档案需加盖婚姻登记档案保管部门的印章方为有效。
",0.013332782712323854
25987,外地户口办理是否可以在深圳办理结婚证,深圳市民政局,2012.12.05,2012.12.12,"我和我女朋友都是外地户口，请问，现在可以在深圳办理结婚证和准生证吗？
","? 您好，关于您咨询的内容，现回复如下：1、根据《婚姻登记条例》第四条 内地居民结婚，男女双方应当共同到一方当事人常住户口所在地的婚姻登记机关办理结婚登记。如你们男女双方无一方为深圳市户籍，则无法在深圳市婚姻登记机关办理结婚登记。2、准生证的管理和发放内容由卫人委负责，建议向该部门咨询。?
",0.013395314665196834
26814,关于民办非企业证书年检结果怎么获得,深圳市民政局,2011.07.20,2011.07.21,"民政局的同志你好， ????首先对您辛勤的工作致以诚挚的问候！我是深圳奥利特培训中心的小秦，我公司民办非企业登记证书已于2011年5月参加了年检，年检结果要怎么获得呢？我在网上查的是：“社会组织应在7月31日前持《登记证书》（副本）到年检地点或市民中心办事大厅西厅5号窗口加盖年检印章。”请问我现在要去市民中心盖年检印章吗？请您指点并以邮件方式发送到我邮箱：568861898@qq.com即可，谢谢您！
","请向深圳市民间组织管理局咨询。 ? 咨询电话：25832743??? 25832745
",0.013651070326229808
33814,有关军人家属待遇问题咨询,深圳市民政局,2006.11.24,2006.12.08,"你好： ?? 我是深圳市现役军人家属，属深圳户籍，想了解一下深圳有关军人家属待遇及安置方面的政策及法规，请明示。 ?? 谢谢。 ??????????????????????????????? 2006.10.5
","有关军人家属待遇的政策及法规，可到以下网址查询：www.szmz.sz.gov.cn。 也可拨打我局优抚安置处电话咨询：25832682，25832117。
		
		",0.013739354627991474
26842,设立市级体育类协会,深圳市民政局,2011.06.20,2011.06.21,"请问申请设立深圳市体育类的协会需要到市文体旅游局作前置审批吗？具体办事流程是什么？谢谢。
","请向民间组织管理局咨询。 ? 咨询电话：25832734? 25832735 82217831?
",0.013780837517277655
25012,养老问题,深圳市民政局,2013.11.24,2013.12.25,"请问，我和爱人是深圳市户口，但双方父母均非深圳市户口，我们家的老人能否入住深圳市公立养老院？如何申请?
		","您好，关于您咨询能否申请入住养老院的事宜，现提供我市各个养老院的联系方式给您，链接http://www.szmz.sz.gov.cn/xxgk/ywxx/fljg/bmxx/201012/t20101223_1705518.htm，具体申请条件建议您向各个养老院咨询。 如需了解更多民政相关业务，请拨打12349民政公益服务热线随时咨询。以上回复，希望有用。
",0.014053942710669176
28000,深圳市集体户口居民与非深户结婚登记咨询,深圳市民政局,2009.08.06,2009.08.07,"您好，我2000年7月大学毕业后落户深圳，为集体户口，至今仍无房产。女朋友为非深户，我们可以在深圳登记结婚吗？如果可以，我们需要出示哪些证件呢？谢谢。
","??? 可以，需带男女双方的户口本、身份证和3张大2寸的合照（黑白、彩色都可以）。 属于集体户口的，可凭集体户口簿内本人的户口卡片（需加盖户口专用章）；未加盖户口专用章的，需提供首页原件，或首页复印件（需要加盖单位公章）。 ? ? http://www.szmz.sz.gov.cn/erji.asp?bianhao=8795
",0.01480201193810704
33379,在省外登记结婚是否需要户口簿,深圳市民政局,2007.05.14,2007.05.16,"我是湖南省人，请问在深圳办理结婚手续有双方身分证就行了吗？是否一定要带户口簿？ 谢谢！
		","如双方都是外地户口，是不能在深圳办理结婚登记手续的。必须到双方任意一方的户口所在地民政局办理。可拨打：25832411咨询。
		
		",0.014823277533185686
32696,关于结婚证的办理,深圳市民政局,2007.11.10,2007.11.12,"请问男女双方都非深圳户口，是否可以在深圳办理结婚登记，谢谢！
		","不能在深圳办理结婚手续，须到双方任意一方户口所在地办理。
		
		",0.015475285250124426
32193,怎样办理准生证,深圳市民政局,2008.01.02,2008.01.03,"您好！我是深圳户口，我老婆是湖南人。我们刚在深圳领取了结婚证，请问我需要怎样办理准生证？
		","你好，办理准生证不属我局业务范围，请咨询计生部门。
		
		",0.015594766221415313
27262,外地户口可不可以在深圳办理结婚登记,深圳市民政局,2010.09.21,2010.09.25,"外地户口可不可以在深圳办理结婚登记
","?你好，国家婚姻法规定，婚姻登记必须到任何一方的户口所在地登记。请咨询户籍当地的民政部门。谢谢！
",0.0156809285169196
24843,婚姻登记,深圳市民政局,2014.02.14,2014.02.14,"您好！ 请问我和女朋友都是非深户口，能在深圳办理婚姻登记吗？怎样才能在深圳办理？需要哪些条件？谢谢！
		","您好，根据《婚姻登记条例》第四条内地居民结婚，男女双方应当共同到一方当事人常住户口所在地的婚姻登记机关办理结婚登记。如你们男女双方无一方为深圳市户籍，则无法在深圳市婚姻登记机关办理结婚登记。更多民政相关业务，请随时致电民政公益服务热线12349.
",0.01581895300050995
23941,申请筹备社会团体是否必须得到相关业务主管批准的文件,深圳市民政局,2014.08.03,2014.08.06,"申请筹备社会团体是否必须得到相关业务主管批准的文件？ 有没有不需要的情况？ 深圳业务主管单位都有哪些？谢谢
		","??? 您好，您来信咨询的问题，根据《信访条例》相关规定，已经转由我局民管局研处，请您耐心等待回复，如需查询请致电：25832743
		
		",0.015891841416416974
26244,结婚,深圳市民政局,2012.05.02,2012.05.04,"工作人员你好，我和男友今年要结婚，我是珠海的集体户，他是深圳的集体户，怎样办理结婚手续？
","??? 您好，深圳市居民与本市或国内居民办理结婚登记，申请条件：男女双方或其中一方是深圳市户籍居民，或另一方是内地居民。 ??? 申请材料：1.本人的户口簿、身份证（原件及复印件）；2.本人无配偶以及与对方当事人没有直系血亲和三代以内旁系血亲关系的签字声明(声明书可在登记处现场领取或网上下载)；3.当事人提交3张大2寸双方近期半身免冠合影照片(彩色、黑白均可)。 来源：http://www.szmz.sz.gov.cn/xxgk/ywxx/hydj/bszn/jhdj/201107/t20110716_1693374_11080.htm ??? 已电话与当事人沟通，如有疑问可咨询南山区民政局婚姻登记处：26661013。
",0.01598303909412202
32813,出生証明書,深圳市民政局,2007.10.17,2007.10.19,"本人出生于中國寶安縣大鵬城烏沖村,現居于荷蘭,因為結婚而需要出生証明,請問本人需前往政府那一個部門辦理補發出生証明?手續如何辦理? 需時多久?是否可以委托他人代辦?並可否告知本人辦理機構的地址及電話.補領出生証明後之認証手續又如何辦理?是否有機構代辦呢?感謝閣下寶貴時間解答本人的問題!
		","出生证明不在民政局办理。
		
		",0.016097914813953063
26675,落户深圳需要婚姻情况证明,深圳市民政局,2011.09.21,2011.09.26,"我是哈尔滨户籍，现在居住和工作在深圳市，要落户深圳，需要出具《拟引进人员计划生育情况调查表》，我的户籍所在地需要我现在居住地提供一份婚姻情况证明表。我属于未婚，是否应该由你们出具无婚姻登记记录证明？谢谢。办理该证明需要携带哪些证件？谢谢！
","婚姻状况证明请到户籍所在地婚姻登记机关办理。请咨询哈尔滨相关婚姻登记机关。 ? ? 深圳民政公益服务热线：12349
",0.016523130134378006
25709,关于结婚登记,深圳市民政局,2013.06.15,2013.07.01,"两个人都是非深圳户口，请问能在深圳办理结婚证吗？
		","您好，根据《婚姻登记条例》双方都不是深圳市户籍的居民，不能在深圳市办理婚姻登记，双方可以到其中一方的户籍所在地办理婚姻登记。
",0.016545790079251166
21490,结婚登记需要哪些资料？,深圳市民政局,2015.02.27,2015.02.28,"想咨询一下，现在结婚登记，除了需要准备双方身份证，户口本，照片，是否还需要婚前检查？
		","?? 请您参考【结婚登记相关事项】：一、 结婚登记条件 1、男女双方必须自愿结婚（自主把握）。 2、结婚年龄：男年满22周岁．女年满20周岁。 3、双方均无配偶（未婚、离婚、丧偶）。 4、双方没有直系血亲和三代以内旁系血亲关系（自主提示）。 二、结婚登记提交的证件 1、本人常住户口簿、居民身份证（一代二代均可）。 2、本人无配偶。 3、当事人提交3张2寸近期半身免冠彩色合影照片（可当场拍照）。 三、结婚登记的程序 1、要求结婚登记的男女双方持所需证件共同到一方常住户口的区、县级市民政局（或镇人民政府）的婚姻登记机关提出申请。 2、双方当事人亲自到婚姻登记机关提出申请，各填写一份《申请结婚登记声明书》。 3、双方当事人必须在婚姻登记员面前亲自在《申请结婚登记声明书》中“声明人”一栏签名或按指印。 4、婚姻登记机关对双方提交的证件、声明进行审查，符合结婚登记条件的，准予登记。 ?? 如是集体户口办理结婚登记的：办理结婚登记必须要有公司户头的那一页，如果没有原件，带上复印件加盖公司公章。本人户口必须原件。建议尽量在网上进行预约，登记处会首先处理网上预约的居民申请。?? 如仍有疑问，详情请电：25832730，进行咨询。
		
		",0.01656810052138402
26074,婚姻登记,深圳市民政局,2012.08.26,2012.09.18,"你好：想咨询一下，男女双方的户籍都是外省的，可以在深圳登记吗?还是需要满足什么条件才能可以深圳登记呢？谢谢
","1.9月11日拨打市民电话158******01，无人应答。 2.根据《婚姻登记条例》第四条，内地居民结婚，男女双方应当共同到一方当事人常住户口所在地的婚姻登记机关办理结婚登记。中国公民同外国人在中国内地结婚的，内地居民同香港居民、澳门居民、台湾居民、华侨在中国内地结婚的，男女双方应当共同到内地居民常住户口所在地的婚姻登记机关办理结婚登记。如果市民男女双方均不是深圳市户籍，则不能在深圳市办理结婚登记。
",0.01661962401576844
9595,福利彩票投注站咨询,深圳市民政局,2016.07.09,2016.07.19,"我不是深圳人，可以申请投注站吗？也必须要深户担保吗？
		","您好：您咨询的问题，现回复如下:
根据《深圳市福利彩票发行中心投注站设立管理（暂行）规定》第十条 申请人须具备的条件：
自然人申请者是指具有深圳户籍，有民事行为能力，年龄在18岁至60（不含）岁的市民，非深户居民不能申请投注站，如仍有疑问，请致电：82475433。
",0.016677362955646924
26613,请问旧衣服的捐物,深圳市民政局,2011.10.24,2011.10.25,"有很多旧衣服，都是完好干净，扔了可惜，想捐出来，听说民政局有专门收的地方，请问在哪里？或者我快递到哪里？有没有联系方式如电话等。谢谢 。
","深圳市社会捐助接收管理服务中心可接收捐赠。 电话：25831639 地址：罗湖区笋岗东路12号中民时代广场B座一楼 ? 该中心对所捐赠物资有要求，请先电话咨询。
",0.016687249156620787
32563,结婚需要的证件,深圳市民政局,2007.11.30,2007.12.04,"你好!我本人是深圳户口, 但对方是非深户,户口是留在原毕业的学校, 是集体户口. 是否可以只从对方户口所在地开具证明(不带户口原件)办理结婚证? 因为如果要户口原件还要去武汉拿.另外,想知道1月1号是否能办结婚证请尽快回复.谢谢!
		","如不能提供户口本，可到派出所出具户籍证明代替。请到户口所在地的区民政局办理手续。咨询电话：25832411。
		
		",0.017025740395540723
272,办理未婚证明在哪个部门,深圳市民政局,2017.04.28,2017.05.02,"我说龙岗区的户口，请问要去龙岗民政局哪个部门办理未婚证明呢？需要预约吗？要带什么资料？谢谢
		","您好：深圳自2015年10月1号起执行民政部下发文件,不再开具未婚证明,建议向相关部门进行沟通。仍有疑问，请致电：25832730
		
		",0.01728937610295811
25931,结婚证办理,深圳市民政局,2013.02.19,2013.02.20,"您好！ ??? 我户口是湖南地区，但是在深圳工作，有深圳居住证5年了；我女朋友是四川户口，能在深圳民政局办理结婚证吗？
","? 您好，根据《婚姻登记条例》第四条 内地居民结婚，男女双方应当共同到一方当事人常住户口所在地的婚姻登记机关办理结婚登记。如你们男女双方无一方为深圳市户籍，则无法在深圳市婚姻登记机关办理结婚登记。 更多民政相关业务，可以随时咨询民政公益服务热线12349（24小时人工服务）。
",0.017426658518279625
27376,申请结婚登记,深圳市民政局,2010.05.16,2010.05.17,"你好 ? 我跟我女朋友都是来自江苏省在深圳打工的，请问一下，我们可以在深圳登记结婚吗？是不是只要带上我们双方的身份证到民证局就可以了呀？是否一定要我们双方的户口簿原件呢？ ? 谢谢！
","你好，不可以在深圳登记结婚。婚姻法规定，婚姻登记需要到双方户籍所在一方的民政局婚姻登记处登记。登记时需要到双方户口本、身份证原件。
",0.017511252269670652
25357,三级士官退伍安置,深圳市民政局,2013.08.31,2013.10.09,"您好！请问下新的退伍安置条例出台后2013年深圳对于满12年的士官，是什么安置政策。谢谢
		","? 市民所反映的事项，我们已知悉，根据《信访条例》的相关规定，已转由安置处研处，请耐心等待回复，咨询电话：25832504 安置处回函：已致电市民，答复其：对服役12年以上的士官予以安排工作，也可以发放补助金，两者选一，由退役士兵自主选择。市民表示满意。
",0.0177761867859354
25571,外省户口，可否在深圳办理结婚证,深圳市民政局,2013.07.16,2013.08.13,"尊敬的工作人员：您们好。我是安徽省霍邱县人，我女朋友是广东省龙川县，现都已经到法定结婚年龄，并准备近期结婚。想咨询一下，像我们的这种情况，可以再深圳领结婚证吗，如果可以，请告诉我们，需要准备什么资料，并且到那些部门办理，谢谢，我们是在坪山新区坑梓镇。
		","? 您好，根据《婚姻登记条例》第四条 内地居民结婚，男女双方应当共同到一方当事人常住户口所在地的婚姻登记机关办理结婚登记。如你们男女双方无一方为深圳市户籍，则无法在深圳市婚姻登记机关办理结婚登记。 更多民政相关业务，可以随时咨询民政公益服务热线12349（24小时人工服务）。
",0.017837615289949427
23853,外地人是否能在深圳办理结婚证,深圳市民政局,2014.08.13,2014.08.14,"请问外地人能否在深圳办理结婚证，男女双方户籍都在湖南。
		","?? 请您参考【结婚登记相关事项】：一、 结婚登记条件 1、男女双方必须自愿结婚（自主把握）。 2、结婚年龄：男年满22周岁．女年满20周岁。 3、双方均无配偶（未婚、离婚、丧偶）。 4、双方没有直系血亲和三代以内旁系血亲关系（自主提示）。 二、结婚登记提交的证件 1、本人常住户口簿、居民身份证（一代二代均可）。 2、本人无配偶。 3、当事人提交3张2寸近期半身免冠彩色合影照片（可当场拍照）。 三、结婚登记的程序 1、要求结婚登记的男女双方持所需证件共同到一方常住户口的区、县级市民政局（或镇人民政府）的婚姻登记机关提出申请。 2、双方当事人亲自到婚姻登记机关提出申请，各填写一份《申请结婚登记声明书》。 3、双方当事人必须在婚姻登记员面前亲自在《申请结婚登记声明书》中“声明人”一栏签名或按指印。 4、婚姻登记机关对双方提交的证件、声明进行审查，符合结婚登记条件的，准予登记。 ?? 根据以上规定，双方不是深户的不能在深圳登记结婚
",0.017888885984388092
21049,关于住房补助,深圳市民政局,2015.03.27,2015.04.01,"我户口在罗湖区的，现在准备将户口迁移到龙华，请问我原来低保边缘的住房补贴是否需要办理转移？如何办理转移？谢谢！
		","您好：您咨询的问题，不属我局业务，建议向相关住建部门咨询。如您对民政工作仍有疑问，可随时拨打民政公益服务热线12349（24小时人工接听）进行咨询
		
		",0.01823252051764368
33388,外来工深圳生育贫如何办理扶,深圳市民政局,2007.04.28,2007.04.29,"您好，我是一个在深圳的外来工，想问问在深圳生小孩扶贫如何办理，现在还有这样的政策吗？如要办理需要什么样的条件？在哪里可以办？谢谢
		","民政部门没有此项政策。
		
		",0.01840575265402744
33432,结婚证的办理,深圳市民政局,2007.04.14,2007.04.17,"想咨询外地的户口可以在深圳办理结婚登记吗？可以的话需要准备哪些材料呢？
		","国内居民办理结婚登记，必须到双方的任意一方户口所在地民政部门办理，如双方都不是深圳户口的，不能在深圳办理结婚登记手续。
		
		",0.018828678198223536
32817,请问：2007年征兵，在哪里报名？,深圳市民政局,2007.10.16,2007.10.17,"您好！请问今年11月1日报名征兵的地点是哪儿呢？
		","深圳市警备区办公楼一楼（深圳市振兴路8号）
		
		",0.01898389968653824
29562,家属户口是买房入户转常住户口的可不可以转业进来,深圳市民政局,2008.11.25,2008.11.27,"士官转业进深圳,家属户口是深圳户口,但家属的户口是买房入户转常住户口,有没有效?
","你好，买房入户不属于这个范畴。谢谢。
",0.019065110713469724
28056,外地户口能在深圳办理离婚吗?,深圳市民政局,2009.07.24,2009.07.24,"我和他都是陕西人,结婚后都一直在深圳打工,请问一下我们可以在深圳办理离婚手续吗?他所地的地方属于龙岗区是否可以在那边办理呢?另外还想问一下要怎样的程序
","你好，双方都没有深圳户口，只能到任何一方的户口所在地的民政部门办理离婚手续，或者通过深圳的法院办理，具体请咨询法院。
",0.019387143862149125
33239,请问那里能找到《广东省拥军优属若干规定》,深圳市民政局,2007.07.11,2007.07.12,"请问那里能找到《广东省拥军优属若干规定》？谢谢
		","可以到广东省民政厅网页查询，网址：http://www.gdmz.gov.cn/
		
		",0.019756237558869683
5785,2017年元旦当天可以去民政局婚姻登记吗？,深圳市民政局,2016.11.30,2016.12.02,"2017年元旦当天准备领证，请问这天南山民政局放假吗？
		","您好，您来信咨询的问题，根据《信访条例》相关规定，已经转由福利处研处，请您耐心等待回复，咨询电话：25832730
		
		",0.01991389085666273
